player,mat,overs,M,runs,wicket,econ,_0s,_4s,_6s,wide,no_ball
47539,66338,10.0,0,59,1,-99.0,31,3,3,3,1
45789,66338,10.0,1,47,2,-99.0,31,3,1,0,0
44716,66338,10.0,0,47,2,-99.0,24,2,0,0,0
45821,66338,7.0,0,43,1,-99.0,16,4,1,0,0
44091,66338,3.0,0,24,0,-99.0,4,3,0,0,0
46774,66340,9.0,3,25,1,-99.0,41,4,0,0,0
45789,66340,10.0,0,56,0,-99.0,36,5,3,0,0
44716,66340,-99.0,0,43,4,-99.0,35,4,1,1,0
45821,66340,10.0,1,21,2,-99.0,43,1,0,0,0
44091,66340,8.0,0,36,1,-99.0,24,3,0,0,0
46681,66340,2.0,0,7,1,-99.0,6,0,0,0,0
46774,66341,9.0,0,30,0,-99.0,35,3,0,0,1
47539,66341,6.0,0,51,2,-99.0,19,7,1,1,3
45821,66341,6.0,0,26,1,-99.0,21,3,0,0,1
46592,66341,8.0,1,39,0,-99.0,25,3,1,0,0
43919,66341,6.0,0,36,0,-99.0,13,4,0,1,0
46681,66341,6.0,0,31,0,-99.0,13,1,0,0,0
47270,66341,-99.0,0,5,0,-99.0,3,0,0,0,0
46774,66342,8.0,0,35,0,-99.0,25,3,0,1,0
47539,66342,4.0,0,36,0,-99.0,12,6,1,0,0
45821,66342,10.0,1,35,2,-99.0,37,4,0,0,0
47270,66342,4.0,0,17,0,-99.0,12,1,0,1,0
44716,66342,8.0,0,35,2,-99.0,28,3,0,2,1
44091,66342,10.0,0,40,2,-99.0,35,4,0,0,0
45789,66342,6.0,0,27,1,-99.0,20,1,1,0,0
46774,66181,10.0,1,34,1,-99.0,35,2,0,0,1
44682,66181,10.0,1,51,1,-99.0,40,5,2,4,0
44716,66181,8.0,0,44,2,-99.0,28,7,0,1,0
45789,66181,9.0,0,41,2,-99.0,32,5,0,2,0
44091,66181,7.0,0,34,1,-99.0,22,2,1,0,0
45821,66181,6.0,0,29,0,-99.0,20,4,0,0,0
46774,66188,6.0,2,10,1,-99.0,31,1,0,1,0
44682,66188,5.0,2,12,1,-99.0,25,2,0,1,0
45821,66188,5.0,1,23,0,-99.0,22,3,0,4,0
46592,66188,10.0,2,37,2,-99.0,45,5,0,0,3
45789,66188,6.0,1,17,0,-99.0,28,2,0,0,0
46681,66188,10.0,1,30,3,-99.0,43,2,0,3,0
44070,66188,-99.0,1,5,3,-99.0,19,0,0,0,0
47270,66188,1.0,0,3,0,-99.0,5,0,0,2,0
46774,66192,9.0,0,43,3,-99.0,34,7,0,0,1
46592,66192,5.0,0,37,1,-99.0,18,5,0,1,2
44716,66192,8.0,0,41,2,-99.0,26,4,0,1,0
45789,66192,8.0,1,50,1,-99.0,24,6,0,2,0
45821,66192,10.0,0,40,1,-99.0,31,3,0,0,0
46750,66192,10.0,0,47,0,-99.0,24,2,0,0,0
46774,64782,5.0,2,6,0,-99.0,24,0,0,0,0
46592,64782,10.0,4,18,3,-99.0,52,3,0,0,0
44716,64782,7.0,0,22,2,-99.0,30,1,0,3,0
45789,64782,-99.0,1,33,4,-99.0,43,5,0,4,0
45821,64782,6.0,0,27,0,-99.0,22,4,0,0,0
46681,64782,5.0,0,24,0,-99.0,16,3,0,0,0
46774,64783,10.0,0,16,1,-99.0,47,0,0,1,0
46592,64783,10.0,5,28,3,-99.0,50,5,0,1,0
45821,64783,9.0,2,23,2,-99.0,46,3,0,1,0
44716,64783,10.0,2,38,1,-99.0,47,5,1,2,0
46681,64783,7.0,0,27,0,-99.0,24,2,0,1,0
44070,64783,4.0,0,17,1,-99.0,17,1,1,0,0
44960,64784,8.0,1,25,2,-99.0,36,3,0,0,0
46592,64784,8.0,1,25,1,-99.0,37,3,0,3,1
46774,64784,9.0,3,24,4,-99.0,41,3,0,1,0
44716,64784,8.0,0,36,0,-99.0,34,5,0,5,0
46750,64784,10.0,1,39,2,-99.0,38,4,0,0,0
47700,64784,-99.0,0,0,1,-99.0,1,0,0,0,0
46774,64795,-99.0,2,18,4,-99.0,40,1,0,0,0
46592,64795,10.0,1,22,3,-99.0,50,3,0,1,0
45789,64795,6.0,0,21,0,-99.0,25,2,0,2,0
44716,64795,10.0,0,32,2,-99.0,44,3,0,3,0
45396,64795,5.0,0,15,0,-99.0,22,1,0,1,0
44091,64795,7.0,0,13,0,-99.0,29,0,0,0,0
46774,64797,5.0,0,28,1,-99.0,17,4,0,0,0
46592,64797,10.0,0,38,3,-99.0,44,3,2,2,0
45396,64797,4.0,0,20,1,-99.0,14,3,0,1,0
44716,64797,6.0,0,27,2,-99.0,16,1,0,0,0
45789,64797,6.0,0,16,1,-99.0,23,1,0,0,0
44091,64797,-99.0,0,7,2,-99.0,10,1,0,0,0
46774,64800,10.0,0,42,1,-99.0,40,7,0,1,0
46592,64800,10.0,0,56,1,-99.0,36,7,1,2,0
44716,64800,7.0,1,45,1,-99.0,22,7,0,1,0
45821,64800,7.0,0,38,0,-99.0,18,3,0,1,1
44091,64800,-99.0,0,35,0,-99.0,7,4,1,1,0
45789,64800,4.0,0,34,0,-99.0,8,3,0,2,0
46774,64803,-99.0,0,40,3,-99.0,40,7,0,0,0
46592,64803,9.0,1,35,0,-99.0,38,4,0,1,1
45789,64803,5.0,0,25,2,-99.0,15,2,0,2,0
44716,64803,10.0,4,18,3,-99.0,49,2,0,0,0
45821,64803,9.0,0,29,1,-99.0,33,1,0,1,1
46750,64803,5.0,0,25,0,-99.0,10,0,0,2,0
46774,64804,10.0,4,23,2,-99.0,45,2,0,0,0
44716,64804,9.0,0,64,2,-99.0,29,7,1,7,0
45396,64804,10.0,0,37,1,-99.0,43,6,0,1,0
45821,64804,5.0,0,24,0,-99.0,17,2,0,2,0
48112,64804,8.0,1,37,1,-99.0,31,4,0,0,3
46750,64804,8.0,0,35,0,-99.0,22,2,0,0,0
46774,64806,-99.0,1,12,3,-99.0,49,0,0,1,0
46592,64806,8.0,0,35,2,-99.0,30,4,0,4,1
45789,64806,6.0,0,16,1,-99.0,25,0,0,2,0
44716,64806,6.0,0,20,1,-99.0,24,1,0,3,0
45821,64806,6.0,0,23,0,-99.0,20,2,0,1,0
44091,64806,7.0,1,29,3,-99.0,29,0,2,1,0
46774,64808,10.0,0,61,0,-99.0,26,8,0,0,0
46592,64808,10.0,1,65,2,-99.0,29,10,0,1,1
44716,64808,10.0,0,60,2,-99.0,34,9,0,5,0
45789,64808,9.0,0,60,1,-99.0,18,7,0,0,0
44091,64808,6.0,0,45,0,-99.0,15,4,1,1,0
45821,64808,5.0,0,39,1,-99.0,8,3,1,0,0
46774,64809,8.0,3,23,3,-99.0,38,2,1,0,0
46592,64809,7.0,2,12,2,-99.0,36,2,0,0,0
45789,64809,7.0,1,21,1,-99.0,33,2,1,1,0
44716,64809,7.0,2,23,2,-99.0,29,3,0,0,0
45396,64809,4.0,0,17,1,-99.0,15,1,0,4,0
45821,64809,-99.0,0,16,0,-99.0,13,1,1,0,0
46774,64811,-99.0,1,39,2,-99.0,35,4,0,1,0
46592,64811,10.0,2,44,2,-99.0,39,6,0,2,0
44716,64811,8.0,0,35,1,-99.0,24,2,0,2,0
45789,64811,9.0,0,35,2,-99.0,35,1,1,2,0
46750,64811,7.0,0,29,1,-99.0,16,0,0,0,0
45821,64811,5.0,0,30,0,-99.0,10,3,0,0,0
46774,64812,9.0,0,26,1,-99.0,35,2,0,0,0
46592,64812,10.0,0,45,2,-99.0,32,5,0,0,0
48112,64812,6.0,0,36,1,-99.0,18,4,0,1,2
45789,64812,-99.0,1,41,5,-99.0,28,5,0,0,0
45396,64812,9.0,0,44,0,-99.0,27,2,1,1,0
46750,64812,5.0,0,36,0,-99.0,7,3,0,0,0
46774,65235,10.0,2,52,2,-99.0,36,4,2,0,1
46592,65235,10.0,1,37,2,-99.0,38,3,0,2,0
44716,65235,9.0,0,54,0,-99.0,29,6,1,1,1
45789,65235,10.0,2,52,0,-99.0,34,5,1,0,0
45821,65235,8.0,0,53,1,-99.0,18,3,1,0,2
44091,65235,3.0,0,24,0,-99.0,8,4,0,1,0
46774,65240,6.0,2,15,2,-99.0,31,1,0,1,2
46592,65240,7.0,1,14,1,-99.0,33,0,0,1,0
45789,65240,3.0,0,23,0,-99.0,10,4,0,0,0
45963,65240,5.0,0,24,0,-99.0,19,2,0,0,1
44091,65240,9.0,1,44,1,-99.0,32,3,2,0,0
45821,65240,8.0,2,16,4,-99.0,39,0,0,1,1
46774,65248,8.0,0,36,0,-99.0,26,4,0,0,0
46592,65248,8.0,1,33,0,-99.0,31,4,0,3,0
44716,65248,-99.0,0,52,1,-99.0,16,6,1,3,0
45789,65248,8.0,0,47,0,-99.0,23,5,0,1,0
44091,65248,2.0,0,16,0,-99.0,3,2,0,1,0
45821,65248,5.0,0,37,0,-99.0,10,5,0,0,0
46774,65254,6.0,2,8,2,-99.0,32,0,0,0,3
46592,65254,-99.0,1,24,4,-99.0,34,3,0,0,2
48112,65254,5.0,1,17,1,-99.0,21,0,0,4,0
45396,65254,6.0,2,15,2,-99.0,32,2,0,3,2
45789,65254,5.0,0,19,0,-99.0,18,1,0,1,1
46750,65254,6.0,0,21,0,-99.0,23,1,1,0,0
46774,65264,8.0,5,13,1,-99.0,37,0,0,0,0
46592,65264,10.0,2,19,2,-99.0,46,1,0,0,0
44716,65264,10.0,2,27,0,-99.0,46,4,0,1,0
48112,65264,9.0,1,24,1,-99.0,40,3,0,0,0
45396,65264,7.0,1,26,1,-99.0,33,4,0,2,2
45789,65264,5.0,1,11,0,-99.0,22,0,0,1,0
47270,65264,1.0,0,10,0,-99.0,2,2,0,0,0
46774,65272,10.0,1,48,1,-99.0,38,6,0,2,1
46592,65272,10.0,0,49,1,-99.0,35,4,1,3,2
48112,65272,6.0,0,35,0,-99.0,23,6,0,3,0
45789,65272,10.0,0,41,3,-99.0,33,3,0,1,0
45396,65272,10.0,0,62,2,-99.0,25,6,1,1,1
45821,65272,4.0,0,31,0,-99.0,7,3,0,1,1
47903,66351,10.0,0,77,0,-99.0,29,6,3,7,2
46592,66351,10.0,0,51,1,-99.0,32,5,0,0,2
44682,66351,10.0,2,46,2,-99.0,36,7,0,0,0
46750,66351,8.0,0,56,0,-99.0,19,5,2,1,0
46774,66351,9.0,0,54,0,-99.0,21,5,0,0,1
47270,66351,3.0,0,20,0,-99.0,5,2,0,0,0
46592,66352,9.0,1,51,2,-99.0,35,6,0,3,0
47903,66352,8.0,0,32,0,-99.0,31,2,0,2,1
46774,66352,-99.0,0,36,4,-99.0,39,5,0,0,3
44682,66352,10.0,1,26,3,-99.0,42,2,0,0,0
43919,66352,10.0,0,42,1,-99.0,34,5,0,0,0
47270,66352,3.0,0,23,0,-99.0,8,2,1,0,0
46774,66354,7.0,2,17,3,-99.0,33,1,0,0,3
46592,66354,8.0,1,22,1,-99.0,34,1,0,1,1
44682,66354,10.0,1,29,2,-99.0,41,1,0,4,0
45396,66354,10.0,1,32,3,-99.0,39,2,0,3,1
43919,66354,10.0,0,40,1,-99.0,33,2,0,1,1
47015,66354,4.0,0,26,0,-99.0,12,3,0,0,0
46774,66355,10.0,1,48,0,-99.0,38,5,0,1,3
46592,66355,10.0,0,37,3,-99.0,40,4,0,0,4
44682,66355,-99.0,1,49,4,-99.0,31,6,1,0,0
45396,66355,10.0,0,36,1,-99.0,38,2,1,1,1
43919,66355,10.0,0,43,1,-99.0,28,1,1,0,0
46774,66294,8.0,0,41,0,-99.0,31,7,0,0,1
46592,66294,10.0,0,56,2,-99.0,36,8,1,1,0
45789,66294,9.0,0,54,1,-99.0,29,7,1,0,0
45396,66294,-99.0,0,49,1,-99.0,27,6,0,1,0
44091,66294,5.0,0,31,0,-99.0,8,1,0,0,0
44682,66294,5.0,0,31,0,-99.0,14,4,0,0,0
46774,66295,10.0,1,35,1,-99.0,36,1,0,0,0
46592,66295,10.0,1,44,1,-99.0,40,5,0,2,2
45396,66295,9.0,0,38,3,-99.0,30,3,0,0,0
44682,66295,8.0,0,47,1,-99.0,27,5,0,2,0
44091,66295,7.0,0,30,1,-99.0,24,0,2,0,0
45789,66295,6.0,0,30,1,-99.0,17,2,0,1,0
46774,66297,10.0,4,21,1,-99.0,47,1,0,0,2
46592,66297,8.0,0,38,3,-99.0,30,6,0,0,0
45396,66297,7.0,0,43,0,-99.0,22,4,1,0,0
45963,66297,6.0,0,25,0,-99.0,22,1,0,0,1
44091,66297,10.0,0,46,1,-99.0,33,3,0,2,0
47700,66297,5.0,1,18,1,-99.0,21,0,0,2,0
45789,66297,4.0,1,18,1,-99.0,15,1,1,0,0
46774,66298,10.0,3,23,0,-99.0,42,0,0,1,0
46592,66298,10.0,2,36,1,-99.0,43,6,0,0,0
45963,66298,6.0,0,22,1,-99.0,26,3,0,1,0
45789,66298,10.0,0,47,3,-99.0,35,4,1,0,0
43919,66298,8.0,0,26,1,-99.0,32,2,0,0,1
45396,66298,6.0,2,19,2,-99.0,27,3,0,0,0
46774,66300,6.0,1,15,1,-99.0,28,2,0,0,0
46592,66300,6.0,0,30,2,-99.0,26,5,0,1,0
45789,66300,6.0,0,43,1,-99.0,19,6,1,0,0
46569,66300,8.0,1,38,0,-99.0,34,6,1,1,0
43919,66300,6.0,0,44,1,-99.0,17,8,0,0,0
45396,66300,7.0,0,28,1,-99.0,29,4,0,1,0
46774,66301,10.0,1,40,1,-99.0,39,4,0,0,3
46592,66301,10.0,1,45,4,-99.0,44,5,0,6,0
46569,66301,10.0,3,33,2,-99.0,43,3,0,1,0
45396,66301,10.0,2,25,0,-99.0,48,1,0,5,0
43919,66301,10.0,1,30,1,-99.0,41,2,0,2,0
46774,66302,5.0,1,17,0,-99.0,21,2,0,0,1
46592,66302,5.0,1,24,1,-99.0,19,3,0,2,0
45789,66302,3.0,0,33,0,-99.0,9,5,1,2,0
46569,66302,5.0,0,22,1,-99.0,20,2,0,2,1
45396,66302,-99.0,0,14,1,-99.0,9,2,0,1,0
46774,64838,10.0,3,46,1,-99.0,37,4,2,0,0
46592,64838,3.0,0,26,0,-99.0,7,4,0,0,0
45789,64838,10.0,1,53,2,-99.0,31,1,3,2,0
45396,64838,10.0,1,53,1,-99.0,26,4,1,1,0
46750,64838,8.0,0,40,0,-99.0,20,0,1,0,0
44682,64838,9.0,0,55,0,-99.0,13,3,0,0,0
46774,64839,10.0,2,39,1,-99.0,35,3,0,0,0
46592,64839,10.0,0,46,4,-99.0,36,4,0,4,0
45396,64839,9.0,0,52,0,-99.0,25,6,0,0,0
45789,64839,10.0,1,56,1,-99.0,26,5,1,0,0
46750,64839,3.0,0,21,0,-99.0,3,2,0,0,0
44682,64839,8.0,0,45,0,-99.0,20,2,1,2,0
46774,64840,10.0,0,35,1,-99.0,41,3,0,3,0
46569,64840,10.0,0,58,1,-99.0,31,5,0,5,1
45396,64840,8.0,1,37,1,-99.0,26,3,0,1,0
46592,64840,9.0,0,45,3,-99.0,30,5,0,1,0
45789,64840,6.0,0,39,0,-99.0,17,6,0,2,0
46750,64840,7.0,0,26,2,-99.0,20,1,0,0,0
46774,64841,10.0,4,9,1,-99.0,52,0,0,0,0
46569,64841,10.0,0,39,4,-99.0,38,2,0,3,0
46592,64841,-99.0,0,25,3,-99.0,27,1,0,1,0
45396,64841,8.0,1,31,1,-99.0,29,3,0,0,0
46750,64841,5.0,0,31,0,-99.0,11,0,2,1,0
45789,64841,7.0,0,20,1,-99.0,24,0,0,0,0
46774,64842,-99.0,0,33,3,-99.0,35,1,0,1,0
46569,64842,8.0,0,36,2,-99.0,30,2,0,3,0
44682,64842,7.0,0,26,0,-99.0,21,1,0,1,0
46592,64842,9.0,1,38,2,-99.0,32,5,0,0,0
45789,64842,6.0,0,22,0,-99.0,18,0,0,1,0
46750,64842,10.0,0,32,2,-99.0,34,1,0,0,0
379927,1185310,8.0,0,46,1,-99.0,23,5,0,0,1
542023,1185310,7.0,0,42,0,-99.0,19,2,2,0,0
280490,1185310,10.0,0,43,1,-99.0,26,2,0,0,0
540316,1185310,8.0,0,47,1,-99.0,27,6,0,3,0
379145,1185310,10.0,0,38,3,-99.0,31,2,0,2,0
698143,1185310,7.0,0,40,1,-99.0,20,3,0,3,0
542023,1185312,9.0,2,63,3,-99.0,32,8,2,4,0
379927,1185312,10.0,0,59,3,-99.0,35,5,3,2,0
698143,1185312,-99.0,1,42,1,-99.0,35,6,0,1,0
379145,1185312,10.0,0,58,1,-99.0,31,4,3,0,0
280490,1185312,3.0,0,12,0,-99.0,11,1,0,0,0
540316,1185312,2.0,0,23,0,-99.0,3,0,1,5,0
267724,1185319,10.0,0,48,1,-99.0,19,1,0,0,0
481979,1185319,-99.0,0,39,2,-99.0,20,4,0,0,0
542023,1185319,8.0,0,30,3,-99.0,29,2,0,2,0
540316,1185319,10.0,0,52,1,-99.0,26,5,0,1,0
379145,1185319,10.0,0,45,2,-99.0,24,1,0,1,0
267724,1185320,10.0,0,53,0,-99.0,19,3,0,0,0
481979,1185320,10.0,0,59,2,-99.0,26,5,1,0,0
542023,1185320,10.0,0,58,6,-99.0,29,6,0,1,0
540316,1185320,10.0,0,44,1,-99.0,33,3,0,2,0
379145,1185320,10.0,0,54,1,-99.0,27,3,2,1,0
481979,1185321,7.0,0,35,2,-99.0,24,4,0,0,0
698143,1185321,8.0,0,40,0,-99.0,27,5,0,1,0
501907,1185321,6.0,0,21,1,-99.0,24,1,1,1,0
540316,1185321,7.0,0,49,1,-99.0,19,6,0,3,0
267724,1185321,10.0,0,45,0,-99.0,25,2,0,0,0
436757,1185321,3.0,0,19,0,-99.0,3,1,0,0,0
280490,1185321,9.0,1,42,2,-99.0,26,3,0,0,0
